latitude,longitude,rwi,error
17.1092924,-89.0881348,0.085,0.429
17.1092924,-89.1320801,-0.409,0.498
17.1932744,-89.0222168,-0.253,0.412
18.1980434,-88.3410645,-0.071,0.523
17.0042615,-88.4289551,-0.392,0.437
17.1302914,-88.9343262,-0.402,0.504
17.1302914,-88.6486816,-0.162,0.383
18.1980434,-88.3190918,-0.390,0.537
16.6677684,-88.5168457,-0.067,0.438
18.3649523,-88.1433105,0.185,0.464
16.9832482,-88.3410645,-0.375,0.443
17.8219152,-88.3190918,-0.172,0.417
18.0518668,-88.5827637,-0.301,0.428
17.4030627,-88.4729004,-0.625,0.398
17.2772184,-88.7145996,-0.071,0.461
17.3401514,-89.0222168,-0.750,0.373
16.2463197,-89.1979980,-0.492,0.342
17.3611242,-89.0222168,-0.578,0.381
17.8637468,-88.6926270,-0.139,0.343
17.2981985,-88.7145996,-0.032,0.423
17.8846589,-87.9895020,0.265,0.510
18.2189158,-88.3410645,-0.955,0.426
17.3191761,-89.0441895,-0.557,0.449
18.2189158,-88.5827637,0.226,0.459
17.0882909,-89.0222168,0.146,0.478
18.0727566,-88.5607910,0.890,0.501
17.6754275,-88.4069824,-0.335,0.405
17.1722825,-88.3630371,-0.671,0.394
16.1197076,-88.8024902,0.725,0.466
17.8846589,-88.7805176,-0.203,0.456
16.5414301,-88.4509277,-0.602,0.403
17.4659524,-88.2751465,-0.041,0.401
17.0672871,-88.6047363,-0.182,0.407
16.9412147,-88.2312012,-0.165,0.469
18.2606530,-88.5827637,0.216,0.468
16.5203656,-88.4289551,-0.316,0.447
17.1092924,-88.3190918,-0.179,0.361
17.5497715,-88.5388184,0.108,0.464
17.2562360,-88.8244629,0.483,0.444
17.2981985,-88.7365723,-0.480,0.446
16.5624922,-88.4069824,-0.308,0.402
16.2674138,-89.0881348,-0.455,0.364
17.3191761,-88.3190918,-0.198,0.340
17.1512882,-89.0441895,0.407,0.458
16.1619207,-88.8464355,-0.234,0.380
17.1722825,-88.9123535,0.000,0.364
17.6544909,-88.4729004,-0.253,0.467
16.2885057,-88.8684082,-0.206,0.410
18.0309744,-87.9016113,0.221,0.487
17.9682826,-87.9235840,0.300,0.516
16.5203656,-88.6486816,-0.091,0.392
18.0100796,-88.5607910,-0.107,0.436
17.2981985,-88.9782715,-0.462,0.380
17.2772184,-87.8137207,-0.543,0.388
18.2815179,-88.5168457,-0.003,0.425
17.5497715,-88.3410645,0.298,0.468
17.6544909,-88.3410645,-0.416,0.487
17.3191761,-88.5607910,0.026,0.417
17.2352512,-89.0002441,0.254,0.460
17.7382226,-88.0334473,0.481,0.532
17.1512882,-88.7365723,-0.062,0.452
16.2041247,-89.1320801,-0.407,0.387
16.8571194,-88.3190918,-0.170,0.412
17.9055685,-88.6267090,-0.191,0.416
17.3191761,-88.3410645,-0.335,0.356
17.1302914,-88.3190918,-0.408,0.394
17.1512882,-88.8244629,-0.558,0.378
17.4869108,-88.2531738,-0.153,0.428
16.3095952,-88.8464355,-0.480,0.409
17.1092924,-89.1101074,-0.131,0.447
17.8846589,-88.9123535,0.343,0.461
16.5414301,-88.5607910,-0.801,0.343
16.8571194,-88.2971191,-0.446,0.442
16.6677684,-88.4069824,-0.390,0.391
16.9832482,-88.2971191,0.170,0.407
18.1771685,-88.3850098,-0.447,0.345
18.3440975,-88.1433105,0.433,0.483
17.8846589,-88.2751465,-0.950,0.480
17.2142640,-88.6486816,0.019,0.445
18.3232401,-88.4729004,-0.141,0.452
16.8781467,-88.3630371,-0.058,0.408
16.7098626,-88.4069824,0.496,0.402
16.2885057,-89.0881348,-0.862,0.358
17.9264757,-88.6047363,-0.747,0.386
17.3401514,-88.6926270,-0.113,0.341
17.5707203,-88.0773926,-0.365,0.462
17.3191761,-89.0661621,-0.922,0.408
17.0042615,-88.4509277,-0.211,0.427
16.6467178,-88.4729004,0.087,0.423
16.3728503,-88.4948730,-0.490,0.462
16.1830238,-88.8903809,-0.082,0.413
17.9264757,-88.6486816,-0.491,0.412
17.8428322,-88.3190918,-0.527,0.415
16.8150577,-88.3190918,0.075,0.450
17.2142640,-89.0441895,-0.147,0.455
17.1722825,-88.3410645,0.348,0.434
17.6963617,-88.4289551,0.166,0.409
18.2397857,-88.3850098,-0.627,0.417
18.4900283,-88.3850098,0.858,0.534
17.0882909,-88.6267090,-0.260,0.426
16.9201944,-88.3410645,-0.054,0.379
17.0882909,-88.3190918,-0.053,0.462
17.2562360,-89.0441895,0.100,0.455
17.5707203,-88.4069824,0.938,0.464
16.2252233,-89.0881348,-0.614,0.343
16.8150577,-88.2751465,-0.088,0.471
17.1722825,-88.5168457,-0.833,0.368
17.6754275,-88.3630371,-0.705,0.422
16.3095952,-88.8244629,-0.239,0.395
17.1932744,-89.0441895,-0.163,0.464
16.8781467,-88.2971191,0.093,0.471
17.2772184,-89.0881348,-0.262,0.442
18.4066544,-88.3850098,0.771,0.485
17.9473804,-88.7145996,-0.559,0.389
17.8009957,-88.5388184,-0.538,0.425
17.1722825,-89.0002441,-0.800,0.450
17.2352512,-88.9343262,0.108,0.445
17.1932744,-88.9562988,0.012,0.422
17.4030627,-88.5168457,0.177,0.418
17.6126105,-88.6047363,-0.156,0.419
17.2772184,-89.0222168,-0.123,0.450
16.2252233,-89.0661621,0.024,0.373
17.1092924,-88.9562988,0.184,0.411
17.0462809,-88.5168457,-0.235,0.426
18.2189158,-88.3630371,-0.401,0.378
17.2772184,-88.9782715,-0.246,0.424
17.9473804,-88.6706543,-0.097,0.449
17.1932744,-88.3410645,-0.228,0.461
17.0252724,-89.0661621,0.175,0.418
18.4483464,-88.4069824,-0.358,0.432
18.2815179,-88.3630371,-0.346,0.451
17.2772184,-89.0002441,0.212,0.444
17.7591494,-88.6486816,-0.334,0.457
17.5497715,-88.4069824,0.366,0.446
17.5078668,-88.2092285,0.862,0.444
16.6888167,-88.3190918,-0.505,0.438
17.3401514,-88.8244629,-0.422,0.458
17.9682826,-88.3850098,0.067,0.457
17.7591494,-88.5388184,-0.661,0.444
17.6544909,-88.4069824,-0.357,0.418
17.1722825,-88.9782715,-0.412,0.441
17.7591494,-88.7145996,-0.346,0.351
17.2981985,-89.0441895,0.018,0.428
17.3401514,-88.7365723,-0.066,0.517
17.2562360,-88.8024902,0.616,0.474
17.9473804,-88.6486816,-0.448,0.407
16.7940233,-88.3850098,0.083,0.432
17.5497715,-88.5168457,0.197,0.432
17.9891824,-88.7365723,-0.774,0.419
17.9473804,-88.7365723,-0.277,0.425
18.4066544,-88.4069824,0.845,0.468
17.9682826,-88.7145996,-0.277,0.437
17.5497715,-88.2751465,0.298,0.448
17.8846589,-88.6706543,0.286,0.389
18.0309744,-88.2312012,-0.198,0.360
17.3191761,-88.5388184,-0.307,0.429
17.7800738,-88.5388184,0.327,0.473
17.3611242,-89.0441895,-0.194,0.389
17.0252724,-88.4948730,-0.014,0.420
17.5707203,-88.4948730,-0.015,0.394
17.1722825,-89.0222168,-0.027,0.406
17.0042615,-88.4729004,-0.204,0.422
17.5916666,-89.0881348,-0.408,0.358
18.4483464,-88.3190918,-0.243,0.470
16.6888167,-88.3850098,0.308,0.394
16.5203656,-88.5388184,0.676,0.446
18.3440975,-88.3410645,-0.058,0.429
16.5624922,-88.5388184,0.053,0.432
17.0882909,-89.1320801,0.606,0.488
17.0882909,-89.0002441,-0.562,0.429
16.1197076,-89.1760254,-0.742,0.340
17.5497715,-88.4289551,-0.228,0.364
17.6754275,-88.4289551,0.105,0.413
18.1562911,-88.5168457,0.179,0.483
17.7172934,-88.7365723,-0.564,0.380
18.0936440,-88.5827637,0.302,0.480
16.5203656,-88.4069824,0.535,0.472
16.5624922,-88.4289551,-0.382,0.471
17.1512882,-88.7585449,0.049,0.444
18.0100796,-88.5388184,0.679,0.454
18.0936440,-88.6267090,0.280,0.453
17.5707203,-88.5168457,-0.244,0.452
18.0309744,-88.6706543,0.081,0.474
17.8009957,-88.2971191,-0.313,0.444
18.0518668,-88.2531738,-0.233,0.363
16.8781467,-88.3190918,0.026,0.454
17.0462809,-88.5827637,-0.523,0.398
16.5835521,-88.3630371,-0.007,0.466
16.6046096,-88.4289551,-0.039,0.409
18.0309744,-88.6486816,-0.754,0.446
17.9473804,-87.9455566,0.342,0.513
18.4275017,-88.4069824,-0.243,0.400
18.0309744,-88.2531738,-0.344,0.354
17.0462809,-88.9123535,-0.299,0.442
16.0352546,-89.0002441,-0.696,0.349
18.1771685,-88.3410645,-0.295,0.571
18.1980434,-88.2751465,-0.247,0.457
17.5916666,-88.5388184,-0.468,0.388
17.0462809,-88.9562988,-0.408,0.445
17.2142640,-88.9562988,0.224,0.439
17.2352512,-87.8576660,-0.002,0.491
16.2252233,-89.0002441,-0.361,0.381
16.6046096,-88.5827637,-0.214,0.351
17.1932744,-89.0661621,0.045,0.474
18.2397857,-88.6047363,0.157,0.446
17.8637468,-88.7805176,0.291,0.476
17.9055685,-88.6926270,0.207,0.375
17.5078668,-88.2312012,0.719,0.486
16.0774856,-89.0881348,-0.699,0.352
16.1830238,-88.9123535,-0.466,0.426
16.5203656,-88.5607910,-0.823,0.404
17.5707203,-88.2971191,0.213,0.470
18.1771685,-88.3190918,-0.213,0.428
16.8360897,-88.2751465,0.560,0.497
18.3649523,-88.4069824,-0.059,0.482
17.0882909,-88.6047363,0.251,0.443
15.9930146,-89.2199707,-0.506,0.339
17.4869108,-88.1872559,0.880,0.509
17.1512882,-88.9123535,-0.119,0.481
18.4275017,-88.4509277,-0.477,0.410
17.1512882,-88.9562988,-0.282,0.409
18.4691886,-88.3850098,-0.687,0.464
17.7382226,-88.4509277,-0.418,0.396
17.5916666,-88.4948730,-0.731,0.426
16.9622326,-88.2312012,1.024,0.492
17.5288204,-88.3190918,0.074,0.485
18.0727566,-88.2312012,-0.196,0.371
18.0100796,-87.9235840,-0.686,0.458
16.6677684,-88.3190918,-0.337,0.439
17.7800738,-88.7145996,0.006,0.351
17.5497715,-88.3190918,0.519,0.475
17.8846589,-88.6267090,-0.389,0.444
17.2142640,-87.5939941,-0.396,0.493
17.1722825,-88.8024902,0.013,0.426
17.2352512,-88.8464355,0.436,0.444
17.2352512,-88.8024902,-0.413,0.470
16.8991717,-88.3410645,0.106,0.388
17.0882909,-88.9782715,-0.420,0.430
18.4275017,-88.3630371,0.118,0.392
17.1932744,-88.9123535,-0.222,0.548
16.1408153,-89.0441895,-0.512,0.361
17.6335519,-88.3630371,0.300,0.438
17.8846589,-88.8903809,-0.037,0.455
16.4360849,-88.5388184,-0.775,0.335
16.5624922,-88.3630371,0.674,0.470
16.0141357,-89.1760254,-0.581,0.464
17.2772184,-88.7585449,0.156,0.426
18.0309744,-88.2751465,-0.382,0.368
18.3858046,-88.3850098,0.760,0.509
16.2885057,-88.8903809,0.228,0.422
17.2352512,-88.7585449,1.010,0.483
17.2562360,-89.0002441,0.246,0.467
17.4030627,-88.4289551,-0.483,0.419
16.8150577,-88.3850098,-0.408,0.416
17.4240283,-88.3630371,-0.241,0.430
17.4449916,-88.3850098,0.502,0.460
18.0727566,-88.5388184,0.049,0.457
16.5835521,-88.5607910,-0.434,0.357
18.3858046,-88.4509277,0.376,0.433
18.3649523,-88.4289551,0.491,0.459
18.2397857,-88.5168457,0.083,0.437
16.2674138,-88.9562988,0.284,0.461
17.8637468,-88.6706543,0.218,0.357
17.2772184,-88.6926270,0.078,0.417
16.0563712,-88.9562988,-0.088,0.344
15.9930146,-89.1979980,-0.737,0.335
18.0727566,-88.5827637,0.011,0.465
16.1830238,-88.8684082,-0.466,0.386
17.0042615,-88.3630371,-0.400,0.445
16.2463197,-89.0002441,-0.097,0.418
17.7382226,-88.7145996,-0.229,0.343
17.6963617,-88.4509277,0.195,0.401
16.1619207,-88.9343262,-0.160,0.410
17.1722825,-89.0441895,0.971,0.469
16.0563712,-89.0002441,-0.661,0.388
16.6677684,-88.5388184,-0.696,0.346
16.1830238,-89.1979980,-0.191,0.391
17.0252724,-88.5168457,-0.179,0.412
17.2562360,-88.8464355,-0.096,0.496
16.2041247,-88.9123535,0.005,0.428
17.8637468,-88.4948730,-0.279,0.406
17.2562360,-89.0661621,-0.178,0.382
17.2772184,-88.8024902,0.091,0.421
17.1722825,-89.1101074,0.432,0.473
16.2252233,-89.1101074,-0.944,0.374
17.1302914,-89.0661621,0.342,0.461
17.3401514,-88.5607910,0.820,0.448
17.9264757,-88.6706543,-0.157,0.407
18.3232401,-88.3190918,0.000,0.488
17.4240283,-87.8137207,-0.247,0.482
16.3306825,-88.8024902,-0.235,0.407
17.0882909,-89.1101074,-0.582,0.430
16.8781467,-88.3410645,0.055,0.450
17.6544909,-88.3850098,-0.002,0.440
17.6963617,-88.0334473,-0.266,0.437
17.0672871,-89.0222168,-0.459,0.457
17.2352512,-88.9123535,-0.133,0.419
17.2772184,-89.0441895,-0.245,0.410
17.1722825,-89.1320801,-0.115,0.451
16.8360897,-88.2971191,-0.069,0.453
17.5288204,-88.2971191,0.081,0.518
17.4869108,-88.2971191,0.063,0.477
17.0672871,-88.5827637,-0.332,0.385
17.9682826,-88.7365723,-0.137,0.476
17.1302914,-88.9562988,-0.314,0.526
17.5707203,-88.2751465,0.379,0.485
17.9264757,-88.6267090,-0.228,0.399
17.2981985,-89.0661621,-0.381,0.381
18.4066544,-88.3630371,0.088,0.454
16.2463197,-88.9123535,-0.337,0.416
18.0309744,-88.5607910,0.460,0.446
18.1980434,-88.2971191,-0.422,0.481
16.8571194,-88.2751465,0.748,0.476
16.2463197,-89.0222168,0.113,0.452
16.5414301,-88.4289551,0.000,0.476
17.9682826,-88.6047363,0.230,0.483
17.1512882,-88.8024902,0.233,0.450
17.8846589,-88.3190918,-0.118,0.465
17.8428322,-88.9562988,-0.660,0.382
