latitude,longitude,rwi,error
19.0309630,-69.3786621,-0.157,0.435
19.3422447,-70.8068848,-0.061,0.433
18.4691886,-69.9938965,1.344,0.450
18.9686362,-71.2902832,0.306,0.504
18.6774709,-68.7414551,-0.498,0.469
18.3649523,-68.6096191,0.225,0.464
18.7607124,-69.5104980,-0.109,0.451
19.6115432,-69.9938965,-0.803,0.386
18.5941885,-70.1037598,0.232,0.463
19.3422447,-69.8181152,0.452,0.465
18.6358348,-68.5656738,-0.532,0.420
19.5494371,-71.0266113,-0.574,0.436
19.0932663,-70.6311035,0.226,0.461
18.4483464,-68.9831543,0.959,0.467
18.5941885,-69.9499512,0.808,0.479
19.1763010,-69.9499512,-0.460,0.432
19.7149999,-70.8068848,0.470,0.469
18.6982852,-68.8513184,-0.907,0.464
18.9686362,-68.8073730,-0.423,0.445
19.5908438,-70.5871582,-0.508,0.430
18.8854977,-70.1037598,-0.395,0.419
19.6115432,-71.0046387,-0.604,0.456
19.1555462,-70.0158691,-0.264,0.452
18.8231166,-68.7634277,-0.543,0.403
19.3422447,-71.0705566,-0.423,0.431
18.5733616,-69.4226074,0.073,0.458
19.1555462,-70.3234863,-0.646,0.412
19.6115432,-70.6091309,-0.588,0.417
18.6358348,-68.8732910,-0.483,0.555
18.0100796,-71.1804199,-0.144,0.385
19.3837043,-71.4880371,-0.019,0.467
18.5941885,-70.8947754,0.069,0.488
18.6358348,-69.1589355,-0.183,0.407
18.9478555,-68.8293457,-0.297,0.469
18.7815164,-68.8513184,-0.258,0.374
18.6150130,-69.4885254,0.340,0.524
19.1970531,-70.2136230,0.705,0.487
19.3422447,-70.1916504,0.617,0.451
19.4458740,-71.5539551,-0.674,0.356
19.4251534,-71.5759277,-0.278,0.388
18.2397857,-70.4113770,1.034,0.483
19.5908438,-70.8508301,0.157,0.406
18.6150130,-71.7297363,-0.744,0.361
18.8231166,-71.6198730,-0.276,0.389
18.9270721,-69.9719238,-0.236,0.430
19.2178026,-70.6970215,-0.322,0.455
18.6358348,-69.4665527,-0.343,0.448
19.0101900,-70.3234863,-0.707,0.463
19.1763010,-70.5212402,-0.722,0.486
18.7190968,-69.8400879,-0.570,0.441
18.8647066,-70.5212402,-0.257,0.441
19.6943139,-71.4880371,0.872,0.455
19.4044302,-71.2683105,-0.470,0.408
19.1555462,-69.7302246,0.275,0.460
18.2606530,-70.4113770,-0.344,0.453
18.5525320,-69.7961426,0.906,0.514
18.8854977,-70.3015137,0.087,0.404
19.3837043,-70.7629395,0.187,0.440
19.7356832,-70.5871582,0.603,0.479
19.3837043,-71.5759277,-0.244,0.521
18.9062862,-68.7194824,-0.092,0.439
19.1970531,-70.2575684,0.044,0.461
18.8647066,-71.2902832,-0.693,0.430
19.0101900,-69.9279785,-0.369,0.630
19.6736252,-71.3122559,-0.682,0.407
18.6982852,-70.4992676,-0.803,0.366
19.6736252,-71.3342285,-0.067,0.576
19.6529339,-70.6311035,-0.337,0.430
18.7815164,-71.2023926,0.094,0.467
19.2592938,-69.7082520,0.619,0.454
19.7770419,-70.7629395,-0.109,0.453
19.2592938,-71.5319824,-0.326,0.390
18.5108654,-69.6643066,-0.210,0.460
18.4275017,-71.7736816,0.296,0.481
19.6322399,-70.8508301,0.198,0.408
18.9894144,-69.0490723,0.672,0.522
19.2178026,-70.8728027,-0.406,0.435
18.1145288,-71.2902832,-0.915,0.420
18.7399059,-69.2028809,-0.850,0.420
18.6150130,-71.7736816,-0.185,0.345
